timestamp,mode,temperature,recording
2025-07-11T21:26:25.629055,Normal,39.57,False
2025-07-11T21:26:25.659746,Normal,27.16,False
2025-07-11T21:26:25.699891,Normal,24.95,False
2025-07-11T21:26:25.726341,Normal,22.75,False
2025-07-11T21:26:25.757547,Normal,34.07,False
2025-07-11T21:26:25.791376,Normal,37.32,False
2025-07-11T21:26:25.826021,Normal,42.35,False
2025-07-11T21:26:25.859991,Normal,34.63,False
2025-07-11T21:26:25.894070,Normal,23.20,False
2025-07-11T21:26:25.926581,Normal,43.57,False
2025-07-11T21:26:25.957748,Normal,30.43,False
2025-07-11T21:26:25.991229,Normal,22.59,False
2025-07-11T21:26:26.025188,Normal,47.90,False
2025-07-11T21:26:26.059513,Normal,39.34,False
2025-07-11T21:26:26.093794,Normal,25.40,False
2025-07-11T21:26:26.127064,Normal,28.91,False
2025-07-11T21:26:26.159823,Normal,22.69,False
2025-07-11T21:26:26.194328,Normal,31.46,False
2025-07-11T21:26:26.226635,Normal,41.04,False
2025-07-11T21:26:26.259123,Normal,21.79,False
2025-07-11T21:26:26.293972,Normal,38.89,False
2025-07-11T21:26:26.327204,Normal,31.54,False
2025-07-11T21:26:26.359357,Normal,43.67,False
2025-07-11T21:26:26.393783,Normal,33.18,False
2025-07-11T21:26:26.427404,Normal,45.80,False
2025-07-11T21:26:26.459994,Normal,28.09,False
2025-07-11T21:26:26.492971,Normal,44.48,False
2025-07-11T21:26:26.526934,Normal,28.41,False
2025-07-11T21:26:26.560528,Normal,47.19,False
2025-07-11T21:26:26.593607,Normal,23.31,False
2025-07-11T21:26:26.627876,Normal,44.21,False
2025-07-11T21:26:26.660753,Normal,20.14,False
2025-07-11T21:26:26.693279,Normal,35.46,False
2025-07-11T21:26:26.727300,Normal,30.83,False
2025-07-11T21:26:26.760803,Normal,29.78,False
2025-07-11T21:26:26.792257,Normal,24.30,False
2025-07-11T21:26:26.824266,Normal,38.00,False
2025-07-11T21:26:26.860808,Normal,39.14,False
2025-07-11T21:26:26.891400,Normal,32.96,False
2025-07-11T21:26:26.925306,Normal,33.29,False
2025-07-11T21:26:26.958983,Normal,21.95,False
2025-07-11T21:26:26.997349,Normal,33.38,False
2025-07-11T21:26:27.024868,Normal,26.06,False
2025-07-11T21:26:27.057074,Normal,27.86,False
2025-07-11T21:26:27.090482,Normal,43.39,False
2025-07-11T21:26:27.123487,Normal,27.76,False
2025-07-11T21:26:27.156634,Normal,24.29,False
2025-07-11T21:26:27.190186,Normal,40.10,False
2025-07-11T21:26:27.226059,Normal,33.49,False
2025-07-11T21:26:27.256775,Normal,33.54,False
2025-07-11T21:26:27.292277,Normal,41.83,False
2025-07-11T21:26:27.325001,Normal,32.66,False
2025-07-11T21:26:27.358835,Normal,25.78,False
2025-07-11T21:26:27.390446,Normal,29.53,False
2025-07-11T21:26:27.424395,Normal,42.64,False
2025-07-11T21:26:27.457590,Normal,46.79,False
2025-07-11T21:26:27.492281,Normal,28.85,False
2025-07-11T21:26:27.525092,Normal,33.48,False
2025-07-11T21:26:27.558728,Normal,47.52,False
2025-07-11T21:26:27.592266,Normal,32.72,False
2025-07-11T21:26:27.625020,Normal,21.48,False
2025-07-11T21:26:27.658293,Normal,22.55,False
2025-07-11T21:26:27.691769,Normal,24.47,False
2025-07-11T21:26:27.726648,Normal,43.11,False
2025-07-11T21:26:27.760202,Normal,47.90,False
2025-07-11T21:26:27.791677,Normal,26.68,False
2025-07-11T21:26:27.824923,Normal,36.99,False
2025-07-11T21:26:27.860459,Normal,42.79,False
2025-07-11T21:26:27.892852,Normal,40.73,False
2025-07-11T21:26:27.926470,Normal,29.48,False
2025-07-11T21:26:27.960510,Normal,44.96,False
2025-07-11T21:26:27.994759,Normal,26.19,False
2025-07-11T21:26:28.026402,Normal,21.47,False
2025-07-11T21:26:28.059765,Normal,26.55,False
2025-07-11T21:26:28.092651,Normal,36.48,False
2025-07-11T21:26:28.126964,Normal,29.52,False
2025-07-11T21:26:28.160064,Normal,30.89,False
2025-07-11T21:26:28.193203,Normal,29.83,False
2025-07-11T21:26:28.226848,Normal,42.55,False
2025-07-11T21:26:28.258698,Normal,30.59,False
2025-07-11T21:26:28.293834,Normal,23.99,False
2025-07-11T21:26:28.327802,Normal,39.28,False
2025-07-11T21:26:28.361283,Normal,42.95,False
2025-07-11T21:26:28.395645,Normal,30.58,False
2025-07-11T21:26:28.426667,Normal,45.48,False
2025-07-11T21:26:28.458739,Normal,44.51,False
2025-07-11T21:26:28.492476,Normal,29.82,False
2025-07-11T21:26:28.526204,Normal,46.17,False
2025-07-11T21:26:28.560251,Normal,32.79,False
2025-07-11T21:26:28.594034,Normal,45.08,False
2025-07-11T21:26:28.624808,Normal,26.82,False
2025-07-11T21:26:28.659309,Normal,39.12,False
2025-07-11T21:26:28.692854,Normal,23.47,False
2025-07-11T21:26:28.726125,Normal,38.63,False
2025-07-11T21:26:28.760400,Normal,22.81,False
2025-07-11T21:26:28.791623,Normal,47.59,False
2025-07-11T21:26:28.825572,Normal,21.18,False
2025-07-11T21:26:28.862649,Normal,27.83,False
2025-07-11T21:26:28.893191,Normal,35.81,False
2025-07-11T21:26:28.926421,Normal,25.13,False
2025-07-11T21:26:28.959643,Normal,37.24,False
2025-07-11T21:26:28.991281,Normal,36.02,False
2025-07-11T21:26:29.026497,Normal,29.24,False
2025-07-11T21:26:29.060233,Normal,37.99,False
2025-07-11T21:26:29.091977,Normal,24.12,False
2025-07-11T21:26:29.126953,Normal,44.18,False
2025-07-11T21:26:29.159056,Normal,21.53,False
2025-07-11T21:26:29.190439,Normal,32.02,False
2025-07-11T21:26:29.224230,Normal,47.98,False
2025-07-11T21:26:29.258438,Normal,37.63,False
2025-07-11T21:26:29.291923,Normal,32.74,False
2025-07-11T21:26:29.324408,Normal,45.01,False
2025-07-11T21:26:29.359753,Normal,20.66,False
2025-07-11T21:26:29.390930,Normal,23.09,False
2025-07-11T21:26:29.425766,Normal,27.38,False
2025-07-11T21:26:29.458462,Normal,47.84,False
2025-07-11T21:26:29.493110,Normal,36.01,False
2025-07-11T21:26:29.526189,Normal,20.10,False
2025-07-11T21:26:29.560208,Normal,33.41,False
2025-07-11T21:26:29.593299,Normal,29.46,False
2025-07-11T21:26:29.626512,Normal,20.30,False
2025-07-11T21:26:29.658988,Normal,35.43,False
2025-07-11T21:26:29.692843,Normal,38.19,False
2025-07-11T21:26:29.724686,Normal,29.59,False
2025-07-11T21:26:29.759982,Normal,45.82,False
2025-07-11T21:26:29.793314,Normal,30.56,False
2025-07-11T21:26:29.824336,Normal,45.74,False
2025-07-11T21:26:29.857958,Normal,22.69,False
2025-07-11T21:26:29.890922,Normal,44.27,False
2025-07-11T21:26:29.924146,Normal,38.94,False
2025-07-11T21:26:29.960152,Normal,37.23,False
2025-07-11T21:26:29.993211,Normal,30.10,False
2025-07-11T21:26:30.026646,Normal,30.67,False
2025-07-11T21:26:30.057956,Normal,25.64,False
2025-07-11T21:26:30.093409,Normal,28.97,False
2025-07-11T21:26:30.126653,Normal,40.37,False
2025-07-11T21:26:30.159627,Normal,47.33,False
2025-07-11T21:26:30.190669,Normal,45.45,False
2025-07-11T21:26:30.227181,Normal,23.03,False
2025-07-11T21:26:30.258935,Normal,31.49,False
2025-07-11T21:26:30.293923,Normal,36.53,False
2025-07-11T21:26:30.326538,Normal,47.63,False
2025-07-11T21:26:30.360904,Normal,21.23,False
2025-07-11T21:26:30.389785,Normal,40.40,False
2025-07-11T21:26:30.423424,Normal,38.87,False
2025-07-11T21:26:30.456887,Normal,45.48,False
2025-07-11T21:26:30.490397,Normal,27.57,False
2025-07-11T21:26:30.524912,Normal,30.93,False
2025-07-11T21:26:30.557332,Normal,35.99,False
2025-07-11T21:26:30.592523,Normal,30.00,False
2025-07-11T21:26:30.625737,Normal,45.98,False
2025-07-11T21:26:30.657551,Normal,26.86,False
2025-07-11T21:26:30.690812,Normal,22.16,False
2025-07-11T21:26:30.730170,Normal,38.11,False
2025-07-11T21:26:30.758641,Normal,32.18,False
2025-07-11T21:26:30.791468,Normal,33.14,False
2025-07-11T21:26:30.824015,Normal,41.42,False
2025-07-11T21:26:30.858604,Normal,47.54,False
2025-07-11T21:26:30.889644,Normal,47.03,False
2025-07-11T21:26:30.923879,Normal,35.22,False
2025-07-11T21:26:30.957350,Normal,21.27,False
2025-07-11T21:26:30.991791,Normal,40.03,False
2025-07-11T21:26:31.024219,Normal,21.48,False
2025-07-11T21:26:31.057969,Normal,29.86,False
2025-07-11T21:26:31.091951,Normal,31.71,False
2025-07-11T21:26:31.124967,Normal,42.59,False
2025-07-11T21:26:31.157998,Normal,32.36,False
2025-07-11T21:26:31.191748,Normal,36.91,False
2025-07-11T21:26:31.225456,Normal,39.22,False
2025-07-11T21:26:31.258090,Normal,23.91,False
2025-07-11T21:26:31.290296,Normal,45.27,False
2025-07-11T21:26:31.322968,Normal,22.86,False
2025-07-11T21:26:31.357434,Normal,20.21,False
2025-07-11T21:26:31.389217,Normal,36.81,False
2025-07-11T21:26:31.423574,Normal,31.73,False
2025-07-11T21:26:31.457206,Normal,33.87,False
2025-07-11T21:26:31.491747,Normal,41.96,False
2025-07-11T21:26:31.525772,Normal,23.53,False
2025-07-11T21:26:31.558070,Normal,47.06,False
2025-07-11T21:26:31.590283,Normal,30.08,False
2025-07-11T21:26:31.623764,Normal,36.46,False
2025-07-11T21:26:31.657499,Normal,40.01,False
2025-07-11T21:26:31.691997,Normal,27.54,False
2025-07-11T21:26:31.724849,Normal,37.45,False
2025-07-11T21:26:31.758768,Normal,31.37,False
2025-07-11T21:26:31.791497,Normal,34.30,False
2025-07-11T21:26:31.824029,Normal,24.35,False
2025-07-11T21:26:31.857508,Normal,20.07,False
2025-07-11T21:26:31.890564,Normal,45.98,False
2025-07-11T21:26:31.923053,Normal,22.65,False
2025-07-11T21:26:31.959101,Normal,37.38,False
2025-07-11T21:26:31.991021,Normal,22.87,False
2025-07-11T21:26:32.023926,Normal,33.49,False
2025-07-11T21:26:32.057618,Normal,21.89,False
2025-07-11T21:26:32.091632,Normal,41.60,False
2025-07-11T21:26:32.124904,Normal,24.67,False
2025-07-11T21:26:32.158181,Normal,20.89,False
2025-07-11T21:26:32.190644,Normal,34.48,False
2025-07-11T21:26:32.223768,Normal,20.48,False
2025-07-11T21:26:32.258267,Normal,36.36,False
2025-07-11T21:26:32.291255,Normal,34.66,False
2025-07-11T21:26:32.324053,Normal,42.24,False
2025-07-11T21:26:32.356931,Normal,45.06,False
2025-07-11T21:26:32.389870,Normal,24.89,False
2025-07-11T21:26:32.422820,Normal,43.39,False
2025-07-11T21:26:32.456359,Normal,37.17,False
2025-07-11T21:26:32.489535,Normal,36.82,False
2025-07-11T21:26:32.522995,Normal,21.20,False
2025-07-11T21:26:32.557043,Normal,21.52,False
2025-07-11T21:26:32.590641,Normal,28.58,False
2025-07-11T21:26:32.623037,Normal,45.20,False
2025-07-11T21:26:32.659766,Normal,33.68,False
2025-07-11T21:26:32.691990,Normal,30.08,False
2025-07-11T21:26:32.724091,Normal,41.83,False
2025-07-11T21:26:32.758584,Normal,29.83,False
2025-07-11T21:26:32.790640,Normal,38.66,False
2025-07-11T21:26:32.824325,Normal,26.97,False
2025-07-11T21:26:32.857326,Normal,36.64,False
2025-07-11T21:26:32.891264,Normal,26.42,False
2025-07-11T21:26:32.925407,Normal,31.29,False
2025-07-11T21:26:32.956552,Normal,27.07,False
2025-07-11T21:26:32.989717,Normal,22.45,False
2025-07-11T21:26:33.024904,Normal,39.56,False
2025-07-11T21:26:33.056734,Normal,20.62,False
2025-07-11T21:26:33.092492,Normal,20.48,False
2025-07-11T21:26:33.125519,Normal,39.32,False
2025-07-11T21:26:33.158459,Normal,21.78,False
2025-07-11T21:26:33.191567,Normal,42.34,False
2025-07-11T21:26:33.224248,Normal,24.43,False
2025-07-11T21:26:33.257587,Normal,28.13,False
2025-07-11T21:26:33.291360,Normal,30.46,False
2025-07-11T21:26:33.324388,Normal,31.75,False
2025-07-11T21:26:33.357682,Normal,30.22,False
2025-07-11T21:26:33.390754,Normal,36.24,False
2025-07-11T21:26:33.423795,Normal,38.31,False
2025-07-11T21:26:33.455292,Normal,26.67,False
2025-07-11T21:26:33.489609,Normal,45.50,False
2025-07-11T21:26:33.522146,Normal,29.81,False
2025-07-11T21:26:33.555398,Normal,35.07,False
2025-07-11T21:26:33.589667,Normal,23.19,False
2025-07-11T21:26:33.622726,Normal,33.87,False
2025-07-11T21:26:33.656900,Normal,32.81,False
2025-07-11T21:26:33.689560,Normal,21.17,False
2025-07-11T21:26:33.722921,Normal,41.31,False
2025-07-11T21:26:33.757320,Normal,26.61,False
2025-07-11T21:26:33.791641,Normal,30.55,False
2025-07-11T21:26:33.823626,Normal,25.68,False
2025-07-11T21:26:33.855425,Normal,33.39,False
2025-07-11T21:26:33.890618,Normal,38.73,False
2025-07-11T21:26:33.923646,Normal,32.92,False
2025-07-11T21:26:33.958889,Normal,42.37,False
2025-07-11T21:26:33.992071,Normal,24.60,False
2025-07-11T21:26:34.022751,Normal,22.38,False
2025-07-11T21:26:34.056808,Normal,43.15,False
2025-07-11T21:26:34.090507,Normal,47.24,False
2025-07-11T21:26:34.130612,Normal,46.31,False
2025-07-11T21:26:34.155149,Normal,38.17,False
2025-07-11T21:26:34.187793,Normal,43.90,False
2025-07-11T21:26:34.221947,Normal,43.28,False
2025-07-11T21:26:34.255665,Normal,30.15,False
2025-07-11T21:26:34.289981,Normal,40.89,False
2025-07-11T21:26:34.322711,Normal,27.30,False
2025-07-11T21:26:34.355498,Normal,41.94,False
2025-07-11T21:26:34.389847,Normal,44.83,False
2025-07-11T21:26:34.424473,Normal,32.09,False
2025-07-11T21:26:34.456098,Normal,37.33,False
2025-07-11T21:26:34.491137,Normal,32.84,False
2025-07-11T21:26:34.522182,Normal,33.87,False
2025-07-11T21:26:34.556473,Normal,43.98,False
2025-07-11T21:26:34.590554,Normal,35.24,False
2025-07-11T21:26:34.625619,Normal,23.94,False
2025-07-11T21:26:34.655434,Normal,33.32,False
2025-07-11T21:26:34.689878,Normal,23.97,False
2025-07-11T21:26:34.725803,Normal,38.90,False
2025-07-11T21:26:34.755289,Normal,26.43,False
2025-07-11T21:26:36.123840,Normal,37.08,False
2025-07-11T21:26:36.156348,Normal,26.86,False
2025-07-11T21:26:36.190398,Normal,24.07,False
2025-07-11T21:26:36.221786,Normal,27.43,False
2025-07-11T21:26:36.256345,Normal,39.33,False
2025-07-11T21:26:36.288997,Normal,32.81,False
2025-07-11T21:26:36.322220,Normal,29.08,False
2025-07-11T21:26:36.355033,Normal,47.49,False
2025-07-11T21:26:36.390468,Normal,37.20,False
2025-07-11T21:26:36.423472,Normal,35.80,False
2025-07-11T21:26:36.456011,Normal,21.91,False
2025-07-11T21:26:36.488879,Normal,47.47,False
2025-07-11T21:26:36.521365,Normal,27.81,False
2025-07-11T21:26:36.555408,Normal,29.39,False
2025-07-11T21:26:36.588073,Normal,41.66,False
2025-07-11T21:26:36.622383,Normal,37.62,False
2025-07-11T21:26:36.655216,Normal,31.59,False
2025-07-11T21:26:36.687060,Normal,25.12,False
2025-07-11T21:26:36.720633,Normal,27.66,False
2025-07-11T21:26:36.754667,Normal,42.74,False
2025-07-11T21:26:36.788244,Normal,44.89,False
2025-07-11T21:26:36.822889,Normal,21.38,False
2025-07-11T21:26:36.857012,Normal,43.29,False
2025-07-11T21:26:36.889899,Normal,25.26,False
2025-07-11T21:26:36.922978,Normal,33.67,False
2025-07-11T21:26:36.956207,Normal,33.15,False
2025-07-11T21:26:36.991038,Normal,31.97,False
2025-07-11T21:26:37.022971,Normal,22.32,False
2025-07-11T21:26:37.056151,Normal,22.41,False
2025-07-11T21:26:37.090605,Normal,35.20,False
2025-07-11T21:26:37.121421,Normal,35.59,False
2025-07-11T21:26:37.155308,Normal,47.92,False
2025-07-11T21:26:37.187602,Normal,27.92,False
2025-07-11T21:26:37.220689,Normal,27.74,False
2025-07-11T21:26:37.253284,Normal,25.59,False
2025-07-11T21:26:37.288782,Normal,30.88,False
2025-07-11T21:26:37.321083,Normal,40.04,False
2025-07-11T21:26:37.354696,Normal,34.09,False
2025-07-11T21:26:37.387757,Normal,25.76,False
2025-07-11T21:26:37.422149,Normal,39.78,False
2025-07-11T21:26:37.454869,Normal,45.49,False
2025-07-11T21:26:37.488025,Normal,37.66,False
2025-07-11T21:26:37.520579,Normal,35.87,False
2025-07-11T21:26:37.554692,Normal,20.58,False
2025-07-11T21:26:37.588244,Normal,46.60,False
2025-07-11T21:26:37.621368,Normal,38.03,False
2025-07-11T21:26:37.655275,Normal,36.37,False
2025-07-11T21:26:37.687485,Normal,44.07,False
2025-07-11T21:26:37.721061,Normal,36.12,False
2025-07-11T21:26:37.752842,Normal,29.95,False
2025-07-11T21:26:37.786810,Normal,21.14,False
2025-07-11T21:26:37.821588,Normal,38.05,False
2025-07-11T21:26:37.855941,Normal,34.03,False
2025-07-11T21:26:37.888529,Normal,28.46,False
2025-07-11T21:26:37.923335,Normal,20.34,False
2025-07-11T21:26:37.956503,Normal,42.78,False
2025-07-11T21:26:37.988640,Normal,27.49,False
2025-07-11T21:26:38.021366,Normal,39.80,False
2025-07-11T21:26:38.055220,Normal,40.61,False
2025-07-11T21:26:38.088807,Normal,35.69,False
2025-07-11T21:26:38.122072,Normal,46.09,False
2025-07-11T21:26:38.155668,Normal,46.20,False
2025-07-11T21:26:38.189734,Normal,21.74,False
2025-07-11T21:26:38.222411,Normal,27.93,False
2025-07-11T21:26:38.254144,Normal,37.79,False
2025-07-11T21:26:38.287140,Normal,40.03,False
2025-07-11T21:26:38.321367,Normal,37.87,False
2025-07-11T21:26:38.356085,Normal,28.85,False
2025-07-11T21:26:38.389321,Normal,29.75,False
2025-07-11T21:26:38.474589,Normal,21.51,False
2025-07-11T21:26:38.519487,Normal,24.82,False
2025-07-11T21:26:38.554193,Normal,27.48,False
2025-07-11T21:26:38.588382,Normal,33.88,False
2025-07-11T21:26:38.621908,Normal,36.04,False
2025-07-11T21:26:38.655719,Normal,37.68,False
2025-07-11T21:26:38.688575,Normal,30.21,False
2025-07-11T21:26:38.722140,Normal,26.88,False
2025-07-11T21:26:38.755037,Normal,30.59,False
2025-07-11T21:26:38.788134,Normal,22.16,False
2025-07-11T21:26:38.820409,Normal,22.82,False
2025-07-11T21:26:38.857448,Normal,25.94,False
2025-07-11T21:26:38.887376,Normal,33.45,False
2025-07-11T21:26:38.923750,Normal,25.14,False
2025-07-11T21:26:38.955057,Normal,41.36,False
2025-07-11T21:26:38.987878,Normal,27.49,False
2025-07-11T21:26:39.022315,Normal,41.95,False
2025-07-11T21:26:39.056972,Normal,46.96,False
2025-07-11T21:26:39.088520,Normal,28.56,False
2025-07-11T21:26:39.133271,Normal,22.93,False
2025-07-11T21:26:39.157063,Normal,47.26,False
2025-07-11T21:26:39.185970,Normal,28.45,False
2025-07-11T21:26:39.219140,Normal,28.73,False
2025-07-11T21:26:39.253078,Normal,36.16,False
2025-07-11T21:26:39.287858,Normal,42.61,False
2025-07-11T21:26:39.323765,Normal,32.73,False
2025-07-11T21:26:39.353522,Normal,42.37,False
2025-07-11T21:26:39.387171,Normal,34.49,False
2025-07-11T21:26:39.420249,Normal,25.81,False
2025-07-11T21:26:39.454235,Normal,43.69,False
2025-07-11T21:26:39.487329,Normal,21.33,False
2025-07-11T21:26:39.521768,Normal,41.33,False
2025-07-11T21:26:39.555088,Normal,21.32,False
2025-07-11T21:26:39.588572,Normal,37.56,False
2025-07-11T21:26:39.620451,Normal,38.30,False
2025-07-11T21:26:39.653748,Normal,43.44,False
2025-07-11T21:26:39.689043,Normal,29.52,False
2025-07-11T21:26:39.721158,Normal,44.24,False
2025-07-11T21:26:39.755311,Normal,43.98,False
2025-07-11T21:26:39.789154,Normal,31.65,False
2025-07-11T21:26:39.821217,Normal,25.01,False
2025-07-11T21:26:39.853245,Normal,43.18,False
2025-07-11T21:26:39.888637,Normal,47.89,False
2025-07-11T21:26:39.919713,Normal,28.19,False
2025-07-11T21:26:39.954094,Normal,23.53,False
2025-07-11T21:26:39.988636,Normal,20.38,False
2025-07-11T21:26:40.022360,Normal,34.47,False
2025-07-11T21:26:40.054892,Normal,22.87,False
2025-07-11T21:26:40.088275,Normal,47.63,False
2025-07-11T21:26:40.119983,Normal,40.91,False
2025-07-11T21:26:40.156288,Normal,43.22,False
2025-07-11T21:26:40.187086,Normal,27.53,False
2025-07-11T21:26:40.220591,Normal,33.78,False
2025-07-11T21:26:40.254596,Normal,27.81,False
2025-07-11T21:26:40.287953,Normal,24.15,False
2025-07-11T21:26:40.321456,Normal,39.09,False
2025-07-11T21:26:40.355378,Normal,27.84,False
2025-07-11T21:26:40.389688,Normal,29.79,False
2025-07-11T21:26:40.420840,Normal,33.52,False
2025-07-11T21:26:40.455088,Normal,44.89,False
2025-07-11T21:26:40.488900,Normal,44.01,False
2025-07-11T21:26:40.521175,Normal,43.18,False
2025-07-11T21:26:40.554621,Normal,23.78,False
2025-07-11T21:26:40.587243,Normal,27.71,False
2025-07-11T21:26:40.621004,Normal,21.63,False
2025-07-11T21:26:40.653415,Normal,37.31,False
2025-07-11T21:26:40.686249,Normal,21.18,False
2025-07-11T21:26:40.721579,Normal,36.72,False
2025-07-11T21:26:40.754322,Normal,35.02,False
2025-07-11T21:26:40.796855,Normal,40.32,False
2025-07-11T21:26:40.821268,Normal,34.07,False
2025-07-11T21:26:40.855443,Normal,25.53,False
2025-07-11T21:26:40.891097,Normal,42.71,False
2025-07-11T21:26:40.923572,Normal,21.89,False
2025-07-11T21:26:40.951816,Normal,26.54,False
2025-07-11T21:26:40.986891,Normal,30.83,False
2025-07-11T21:26:41.020071,Normal,37.67,False
2025-07-11T21:26:41.053361,Normal,24.29,False
2025-07-11T21:26:41.088019,Normal,23.12,False
2025-07-11T21:26:41.120885,Normal,45.71,False
2025-07-11T21:26:41.154446,Normal,34.90,False
2025-07-11T21:26:41.186549,Normal,22.94,False
2025-07-11T21:26:41.220500,Normal,40.34,False
2025-07-11T21:26:41.255260,Normal,28.79,False
2025-07-11T21:26:41.287765,Normal,40.59,False
2025-07-11T21:26:41.321027,Normal,36.98,False
2025-07-11T21:26:41.352516,Normal,32.83,False
2025-07-11T21:26:41.388045,Normal,28.68,False
2025-07-11T21:26:41.419351,Normal,38.83,False
2025-07-11T21:26:41.460681,Normal,29.17,False
2025-07-11T21:26:41.485652,Normal,28.92,False
2025-07-11T21:26:41.521822,Normal,38.18,False
2025-07-11T21:26:41.553645,Normal,28.75,False
2025-07-11T21:26:41.585999,Normal,42.51,False
2025-07-11T21:26:41.619656,Normal,35.85,False
2025-07-11T21:26:41.652510,Normal,23.70,False
2025-07-11T21:26:41.686883,Normal,35.49,False
2025-07-11T21:26:41.719430,Normal,40.04,False
2025-07-11T21:26:41.753425,Normal,32.24,False
2025-07-11T21:26:41.787378,Normal,46.74,False
2025-07-11T21:26:41.819985,Normal,44.12,False
2025-07-11T21:26:41.853312,Normal,32.58,False
2025-07-11T21:26:41.885766,Normal,23.91,False
2025-07-11T21:26:41.920486,Normal,21.34,False
2025-07-11T21:26:41.951998,Normal,42.99,False
2025-07-11T21:26:41.985353,Normal,27.31,False
2025-07-11T21:26:42.019776,Normal,22.52,False
2025-07-11T21:26:42.051715,Normal,34.85,False
2025-07-11T21:26:42.087679,Normal,35.46,False
2025-07-11T21:26:42.118837,Normal,36.76,False
2025-07-11T21:26:42.153013,Normal,44.93,False
2025-07-11T21:26:42.193883,Normal,27.47,False
2025-07-11T21:26:42.220495,Normal,46.92,False
2025-07-11T21:26:42.260496,Normal,37.94,False
2025-07-11T21:26:42.284127,Normal,31.76,False
2025-07-11T21:26:42.318378,Normal,30.43,False
2025-07-11T21:26:42.350515,Normal,31.21,False
2025-07-11T21:26:42.385002,Normal,31.97,False
2025-07-11T21:26:42.417806,Normal,24.24,False
2025-07-11T21:26:42.451393,Normal,37.82,False
2025-07-11T21:26:42.484423,Normal,35.37,False
2025-07-11T21:26:42.518164,Normal,21.73,False
2025-07-11T21:26:42.551459,Normal,22.17,False
2025-07-11T21:26:42.586215,Normal,45.85,False
2025-07-11T21:26:42.618620,Normal,30.06,False
2025-07-11T21:26:42.653895,Normal,29.52,False
2025-07-11T21:26:42.687119,Normal,43.62,False
2025-07-11T21:26:42.720816,Normal,24.69,False
2025-07-11T21:26:42.753045,Normal,35.48,False
2025-07-11T21:26:42.786059,Normal,43.29,False
2025-07-11T21:26:42.820293,Normal,46.42,False
2025-07-11T21:26:42.853732,Normal,35.78,False
2025-07-11T21:26:42.886282,Normal,36.40,False
2025-07-11T21:26:42.921911,Normal,34.55,False
2025-07-11T21:26:42.953400,Normal,41.53,False
2025-07-11T21:26:42.987174,Normal,35.44,False
2025-07-11T21:26:43.021226,Normal,33.83,False
2025-07-11T21:26:43.054282,Normal,39.45,False
2025-07-11T21:26:43.087973,Normal,44.82,False
2025-07-11T21:26:43.120186,Normal,43.57,False
2025-07-11T21:26:43.152944,Normal,42.16,False
2025-07-11T21:26:43.186967,Normal,37.10,False
2025-07-11T21:26:43.220070,Normal,28.98,False
2025-07-11T21:26:43.253631,Normal,46.72,False
2025-07-11T21:26:43.285243,Normal,21.45,False
2025-07-11T21:26:43.319066,Normal,28.30,False
2025-07-11T21:26:43.353217,Normal,34.95,False
2025-07-11T21:26:43.387139,Normal,24.45,False
2025-07-11T21:26:43.417938,Normal,40.13,False
2025-07-11T21:26:43.451239,Normal,29.21,False
2025-07-11T21:26:43.483347,Normal,26.95,False
2025-07-11T21:26:43.516673,Normal,20.20,False
2025-07-11T21:26:43.552155,Normal,24.81,False
2025-07-11T21:26:43.585776,Normal,47.25,False
2025-07-11T21:26:43.619408,Normal,42.89,False
2025-07-11T21:26:43.653024,Normal,45.86,False
2025-07-11T21:26:43.686162,Normal,27.23,False
2025-07-11T21:26:43.718961,Normal,20.84,False
2025-07-11T21:26:43.752270,Normal,47.98,False
2025-07-11T21:26:43.784449,Normal,31.82,False
2025-07-11T21:26:43.816997,Normal,34.85,False
2025-07-11T21:26:43.853133,Normal,43.40,False
2025-07-11T21:26:43.885825,Normal,20.72,False
2025-07-11T21:26:43.918779,Normal,40.41,False
2025-07-11T21:26:43.951843,Normal,24.15,False
2025-07-11T21:26:43.985546,Normal,37.25,False
2025-07-11T21:26:44.018256,Normal,20.71,False
2025-07-11T21:26:44.052811,Normal,35.26,False
2025-07-11T21:26:44.083023,Normal,20.64,False
2025-07-11T21:26:44.117489,Normal,33.03,False
2025-07-11T21:26:44.152348,Normal,31.87,False
2025-07-11T21:26:44.185010,Normal,29.94,False
2025-07-11T21:26:44.217075,Normal,41.47,False
2025-07-11T21:26:44.249823,Normal,36.07,False
2025-07-11T21:26:44.285977,Normal,45.03,False
2025-07-11T21:26:44.316928,Normal,41.91,False
2025-07-11T21:26:44.351640,Normal,23.65,False
2025-07-11T21:26:44.386008,Normal,34.94,False
2025-07-11T21:26:44.418500,Normal,30.35,False
2025-07-11T21:26:44.451334,Normal,24.65,False
2025-07-11T21:26:44.488160,Normal,35.98,False
2025-07-11T21:26:44.518955,Normal,20.63,False
2025-07-11T21:26:44.551724,Normal,41.90,False
2025-07-11T21:26:44.584946,Normal,44.95,False
2025-07-11T21:26:44.620573,Normal,33.49,False
2025-07-11T21:26:44.650275,Normal,22.08,False
2025-07-11T21:26:44.685810,Normal,41.46,False
2025-07-11T21:26:44.719573,Normal,46.12,False
2025-07-11T21:26:44.753325,Normal,26.56,False
2025-07-11T21:26:44.784972,Normal,46.08,False
2025-07-11T21:26:44.819610,Normal,21.70,False
2025-07-11T21:26:44.851339,Normal,41.99,False
2025-07-11T21:26:44.886759,Normal,22.98,False
